CustomerID,Recency,Frequency,Monetary,Cluster,SegmentLabel
15262,324,3,418.82,0,Inactive low-value customers
15263,107,1,156.51,0,Inactive low-value customers
15264,64,2,848.4,1,Recent moderate customers
15265,151,4,3345.64,3,Lapsed higher-spend customers
15266,338,5,852.21,3,Lapsed higher-spend customers
15267,22,5,1717.36,1,Recent moderate customers
15268,479,3,961.9000000000001,3,Lapsed higher-spend customers
15269,24,3,1225.3600000000001,1,Recent moderate customers
15270,16,21,8524.86,2,High-value loyal customers
15271,7,24,4528.54,2,High-value loyal customers
15272,57,6,2030.95,3,Lapsed higher-spend customers
15273,600,1,228.96,0,Inactive low-value customers
15274,4,2,716.57,1,Recent moderate customers
15275,38,1,615.14,1,Recent moderate customers
15276,66,4,619.8,1,Recent moderate customers
15277,47,2,476.34000000000003,1,Recent moderate customers
15278,562,4,496.16,3,Lapsed higher-spend customers
15279,355,5,1580.54,3,Lapsed higher-spend customers
15280,172,3,397.52,0,Inactive low-value customers
15281,59,16,8543.57,2,High-value loyal customers
15282,570,1,348.59,0,Inactive low-value customers
15283,390,3,148.32999999999998,0,Inactive low-value customers
15284,500,1,24.75,0,Inactive low-value customers
15285,408,1,94.92,0,Inactive low-value customers
15286,50,1,240.55,1,Recent moderate customers
15287,22,5,856.03,1,Recent moderate customers
15288,43,10,3715.38,2,High-value loyal customers
15289,29,5,1593.09,1,Recent moderate customers
15290,5,26,10496.28,2,High-value loyal customers
15291,26,40,13517.76,2,High-value loyal customers
15292,201,1,178.39,0,Inactive low-value customers
15293,666,1,247.5,0,Inactive low-value customers
15294,411,1,233.35,0,Inactive low-value customers
15295,654,1,207.04,0,Inactive low-value customers
15296,51,12,10323.03,2,High-value loyal customers
15297,10,3,641.94,1,Recent moderate customers
15298,2,23,9061.77,2,High-value loyal customers
15299,67,10,6156.53,2,High-value loyal customers
15300,64,1,496.44,1,Recent moderate customers
15301,51,17,6909.67,2,High-value loyal customers
15302,730,1,308.0,0,Inactive low-value customers
15303,290,3,1224.18,3,Lapsed higher-spend customers
15304,61,9,796.4,3,Lapsed higher-spend customers
15305,555,1,93.6,0,Inactive low-value customers
15306,64,9,3484.73,2,High-value loyal customers
15307,96,1,205.3,0,Inactive low-value customers
15308,274,1,310.47,0,Inactive low-value customers
15309,611,4,797.96,3,Lapsed higher-spend customers
15310,479,1,1634.64,0,Inactive low-value customers
15311,1,208,114966.42,2,High-value loyal customers
15312,75,12,2930.19,2,High-value loyal customers
15313,110,1,52.0,0,Inactive low-value customers
15314,199,3,820.45,3,Lapsed higher-spend customers
15315,64,2,570.5,1,Recent moderate customers
15316,327,1,165.0,0,Inactive low-value customers
15317,677,1,129.75,0,Inactive low-value customers
15318,4,1,312.62,1,Recent moderate customers
15319,284,1,204.5,0,Inactive low-value customers
15320,44,1,267.13,1,Recent moderate customers
15321,71,12,6709.7300000000005,2,High-value loyal customers
15322,86,2,1390.86,3,Lapsed higher-spend customers
15323,563,3,434.6,0,Inactive low-value customers
15324,701,1,140.22000000000003,0,Inactive low-value customers
15325,104,8,1601.46,3,Lapsed higher-spend customers
15326,334,5,1700.52,3,Lapsed higher-spend customers
15327,53,1,208.75,0,Inactive low-value customers
15328,408,1,107.24,0,Inactive low-value customers
15329,39,11,2958.83,2,High-value loyal customers
15330,32,2,714.9599999999999,1,Recent moderate customers
15331,500,3,767.91,3,Lapsed higher-spend customers
15332,366,6,4892.68,3,Lapsed higher-spend customers
15333,208,1,1028.56,0,Inactive low-value customers
15334,157,3,350.82,0,Inactive low-value customers
15335,54,1,170.22,0,Inactive low-value customers
15336,402,1,240.5,0,Inactive low-value customers
15337,411,1,373.02,0,Inactive low-value customers
15338,677,1,277.93,0,Inactive low-value customers
15339,66,7,1821.02,3,Lapsed higher-spend customers
15340,562,1,105.5,0,Inactive low-value customers
15341,81,2,2402.72,3,Lapsed higher-spend customers
15342,130,1,406.09000000000003,0,Inactive low-value customers
15343,87,1,364.5,0,Inactive low-value customers
15344,1,3,563.94,1,Recent moderate customers
15345,46,1,393.54,1,Recent moderate customers
15346,333,3,596.12,3,Lapsed higher-spend customers
15347,366,4,1162.0,3,Lapsed higher-spend customers
15348,72,1,158.04,0,Inactive low-value customers
15349,158,2,463.91,0,Inactive low-value customers
15350,373,2,547.6,0,Inactive low-value customers
15351,12,10,3430.22,2,High-value loyal customers
15352,549,1,111.15,0,Inactive low-value customers
15353,255,7,2794.47,3,Lapsed higher-spend customers
15354,603,3,284.4,0,Inactive low-value customers
15355,29,2,277.05,1,Recent moderate customers
15356,31,13,3239.57,2,High-value loyal customers
15358,5,42,16425.86,2,High-value loyal customers
15359,663,8,181.35,0,Inactive low-value customers
15360,40,1,427.93,1,Recent moderate customers
15361,362,4,689.07,3,Lapsed higher-spend customers
15362,449,2,613.08,0,Inactive low-value customers
15363,373,2,678.11,0,Inactive low-value customers
15364,96,2,913.19,3,Lapsed higher-spend customers
15365,26,13,4557.13,2,High-value loyal customers
15366,75,7,2389.08,3,Lapsed higher-spend customers
15367,57,11,5081.33,2,High-value loyal customers
15368,21,2,722.74,1,Recent moderate customers
15369,492,11,6251.26,3,Lapsed higher-spend customers
15370,41,8,3739.01,2,High-value loyal customers
15371,662,1,59.400000000000006,0,Inactive low-value customers
15372,137,8,6017.0599999999995,3,Lapsed higher-spend customers
15373,8,17,3084.54,2,High-value loyal customers
15374,129,2,307.32,0,Inactive low-value customers
15375,690,1,60.959999999999994,0,Inactive low-value customers
15376,40,3,1221.56,1,Recent moderate customers
15377,383,4,1211.75,3,Lapsed higher-spend customers
15378,463,2,246.5,0,Inactive low-value customers
15379,169,8,4877.84,3,Lapsed higher-spend customers
15380,9,11,3248.96,2,High-value loyal customers
15381,214,5,1890.57,3,Lapsed higher-spend customers
15382,15,12,13733.550000000001,2,High-value loyal customers
15384,170,4,2027.79,3,Lapsed higher-spend customers
15385,40,3,942.08,1,Recent moderate customers
15386,186,1,394.14,0,Inactive low-value customers
15387,492,1,468.65,0,Inactive low-value customers
15388,270,1,140.54,0,Inactive low-value customers
15389,172,5,2733.8,3,Lapsed higher-spend customers
15390,396,2,1216.66,3,Lapsed higher-spend customers
15391,584,1,289.87,0,Inactive low-value customers
15392,5,7,2911.62,2,High-value loyal customers
15393,16,5,891.34,1,Recent moderate customers
15394,10,11,5286.8,2,High-value loyal customers
15395,326,1,107.45,0,Inactive low-value customers
15396,113,2,796.38,3,Lapsed higher-spend customers
15397,290,1,94.0,0,Inactive low-value customers
15398,16,2,1345.53,1,Recent moderate customers
15399,1,3,815.77,1,Recent moderate customers
15400,92,8,1302.3,3,Lapsed higher-spend customers
15401,452,2,216.95,0,Inactive low-value customers
15402,149,6,1830.54,3,Lapsed higher-spend customers
15403,492,2,170.88,0,Inactive low-value customers
15404,376,1,257.06,0,Inactive low-value customers
15405,189,2,659.84,0,Inactive low-value customers
15406,31,4,975.87,1,Recent moderate customers
15407,34,4,1046.74,1,Recent moderate customers
15408,264,1,267.18,0,Inactive low-value customers
15409,721,1,131.25,0,Inactive low-value customers
15410,84,10,4685.72,2,High-value loyal customers
15411,26,4,1348.93,1,Recent moderate customers
15412,171,1,190.53,0,Inactive low-value customers
15413,692,5,6798.72,3,Lapsed higher-spend customers
15414,10,3,774.9000000000001,1,Recent moderate customers
15415,313,1,559.61,0,Inactive low-value customers
15416,65,7,4572.82,3,Lapsed higher-spend customers
15417,85,1,508.8,0,Inactive low-value customers
15418,425,2,449.42,0,Inactive low-value customers
15419,25,1,135.86,1,Recent moderate customers
15420,434,6,743.0,3,Lapsed higher-spend customers
15421,59,10,3805.34,2,High-value loyal customers
15422,323,7,1619.97,3,Lapsed higher-spend customers
15423,38,3,266.89,1,Recent moderate customers
15424,254,3,597.78,3,Lapsed higher-spend customers
15425,400,4,1941.1200000000001,3,Lapsed higher-spend customers
15426,19,9,2156.35,2,High-value loyal customers
15427,33,3,1430.54,1,Recent moderate customers
15428,15,4,762.75,1,Recent moderate customers
15429,27,2,397.35,1,Recent moderate customers
15430,468,2,954.75,3,Lapsed higher-spend customers
15431,503,1,153.24,0,Inactive low-value customers
15432,23,2,320.76,1,Recent moderate customers
15433,214,2,533.3,0,Inactive low-value customers
15434,8,11,2567.06,2,High-value loyal customers
15435,22,1,149.29,1,Recent moderate customers
15436,12,3,1067.75,1,Recent moderate customers
15437,262,2,393.45,0,Inactive low-value customers
15438,131,1,156.57999999999998,0,Inactive low-value customers
15439,405,4,1269.05,3,Lapsed higher-spend customers
15440,55,3,383.68,1,Recent moderate customers
15441,396,3,1254.21,3,Lapsed higher-spend customers
15442,249,1,594.0,0,Inactive low-value customers
15443,2,14,5114.2300000000005,2,High-value loyal customers
15444,9,2,1411.21,1,Recent moderate customers
15445,264,2,284.5,0,Inactive low-value customers
15446,377,3,399.75,0,Inactive low-value customers
15447,331,5,492.88,3,Lapsed higher-spend customers
15448,313,2,788.8100000000001,0,Inactive low-value customers
15449,26,3,974.52,1,Recent moderate customers
15450,30,1,429.84,1,Recent moderate customers
15451,434,2,226.86,0,Inactive low-value customers
15452,30,6,1785.1100000000001,1,Recent moderate customers
15453,2,7,1371.77,1,Recent moderate customers
15454,362,2,305.99,0,Inactive low-value customers
15455,598,1,38.25,0,Inactive low-value customers
15456,283,10,2091.52,3,Lapsed higher-spend customers
15457,262,1,237.07,0,Inactive low-value customers
15458,25,2,370.44,1,Recent moderate customers
15459,417,2,202.83,0,Inactive low-value customers
15460,354,1,214.26,0,Inactive low-value customers
15461,461,2,429.7,0,Inactive low-value customers
15462,94,4,737.05,3,Lapsed higher-spend customers
15463,29,1,126.14,1,Recent moderate customers
15464,338,1,1044.65,0,Inactive low-value customers
15465,20,32,12100.4,2,High-value loyal customers
15466,85,4,1560.46,3,Lapsed higher-spend customers
15467,9,3,524.88,1,Recent moderate customers
15468,51,3,1430.48,1,Recent moderate customers
15469,50,3,874.25,1,Recent moderate customers
15470,576,1,63.419999999999995,0,Inactive low-value customers
15471,2,3,1292.01,1,Recent moderate customers
15472,113,1,371.56,0,Inactive low-value customers
15473,14,8,2046.0,2,High-value loyal customers
15474,596,1,150.35,0,Inactive low-value customers
15475,77,1,454.11,0,Inactive low-value customers
15476,380,4,2209.98,3,Lapsed higher-spend customers
15477,650,1,368.4,0,Inactive low-value customers
15478,40,3,1983.48,1,Recent moderate customers
15479,733,1,147.4,0,Inactive low-value customers
15480,116,5,6279.0,3,Lapsed higher-spend customers
15481,401,1,1993.34,3,Lapsed higher-spend customers
15482,16,19,14417.36,2,High-value loyal customers
15483,161,10,817.82,3,Lapsed higher-spend customers
15484,1,6,4652.1,2,High-value loyal customers
15485,30,7,4810.92,2,High-value loyal customers
15486,527,1,102.0,0,Inactive low-value customers
15487,680,1,231.32,0,Inactive low-value customers
15488,93,5,431.92,3,Lapsed higher-spend customers
15489,23,8,2419.61,2,High-value loyal customers
15490,430,1,210.85,0,Inactive low-value customers
15491,95,6,3100.09,3,Lapsed higher-spend customers
15492,28,2,659.46,1,Recent moderate customers
15493,33,9,4121.68,2,High-value loyal customers
15494,21,5,3702.6,2,High-value loyal customers
15495,379,1,246.5,0,Inactive low-value customers
15496,631,1,146.14,0,Inactive low-value customers
15497,18,9,8657.39,2,High-value loyal customers
15498,3,44,24972.86,2,High-value loyal customers
15499,724,1,158.65,0,Inactive low-value customers
15500,8,4,1131.56,1,Recent moderate customers
15501,405,2,399.95,0,Inactive low-value customers
15502,16,14,13003.87,2,High-value loyal customers
15503,363,2,257.3,0,Inactive low-value customers
15504,81,4,402.7,1,Recent moderate customers
15505,53,5,3610.96,3,Lapsed higher-spend customers
15506,23,6,2030.33,1,Recent moderate customers
15507,172,1,475.86,0,Inactive low-value customers
15508,189,6,1000.27,3,Lapsed higher-spend customers
15509,380,1,152.41,0,Inactive low-value customers
15510,331,1,250.0,0,Inactive low-value customers
15511,12,5,900.53,1,Recent moderate customers
15512,156,4,331.58,0,Inactive low-value customers
15513,33,35,26437.05,2,High-value loyal customers
15514,12,18,6392.06,2,High-value loyal customers
15515,387,1,171.81,0,Inactive low-value customers
15516,45,3,62.43,0,Inactive low-value customers
15517,233,1,267.03,0,Inactive low-value customers
15518,64,15,4189.99,2,High-value loyal customers
15519,383,2,344.61,0,Inactive low-value customers
15520,2,1,343.5,1,Recent moderate customers
15521,40,16,7098.24,2,High-value loyal customers
15522,33,2,397.99,1,Recent moderate customers
15523,84,16,17259.19,2,High-value loyal customers
15524,25,2,591.4,1,Recent moderate customers
15525,2,4,890.22,1,Recent moderate customers
15526,33,2,148.44,1,Recent moderate customers
15527,19,23,5554.89,2,High-value loyal customers
15528,254,1,229.33,0,Inactive low-value customers
15529,23,12,4783.66,2,High-value loyal customers
15530,22,5,1808.68,1,Recent moderate customers
15531,8,2,1972.39,1,Recent moderate customers
15532,25,10,3738.85,2,High-value loyal customers
15533,19,3,807.57,1,Recent moderate customers
15534,726,1,162.25,0,Inactive low-value customers
15535,173,6,1044.37,3,Lapsed higher-spend customers
15536,409,1,259.09,0,Inactive low-value customers
15537,163,1,110.92,0,Inactive low-value customers
15538,538,6,3358.4,3,Lapsed higher-spend customers
15539,7,1,538.46,1,Recent moderate customers
15540,11,2,460.68,1,Recent moderate customers
15541,114,1,85.13000000000001,0,Inactive low-value customers
15542,512,3,855.71,3,Lapsed higher-spend customers
15543,288,2,242.26,0,Inactive low-value customers
15544,9,20,7807.89,2,High-value loyal customers
15545,54,2,288.96999999999997,1,Recent moderate customers
15546,607,2,1079.1000000000001,3,Lapsed higher-spend customers
15547,7,26,10057.05,2,High-value loyal customers
15548,596,1,158.09,0,Inactive low-value customers
15549,77,8,2334.16,3,Lapsed higher-spend customers
15550,4,12,2211.05,2,High-value loyal customers
15551,37,7,1679.81,3,Lapsed higher-spend customers
15552,217,2,252.52,0,Inactive low-value customers
15553,60,1,428.93,1,Recent moderate customers
15554,278,1,217.2,0,Inactive low-value customers
15555,12,36,11243.91,2,High-value loyal customers
15556,24,1,279.77,1,Recent moderate customers
15557,29,1,468.91,1,Recent moderate customers
15558,639,1,202.68,0,Inactive low-value customers
15559,568,1,1109.4,0,Inactive low-value customers
15560,398,2,153.52,0,Inactive low-value customers
15561,12,8,1934.3899999999999,2,High-value loyal customers
15562,352,3,671.4300000000001,3,Lapsed higher-spend customers
15563,22,7,2859.46,2,High-value loyal customers
15564,463,2,70.74000000000001,0,Inactive low-value customers
15565,50,2,173.16000000000003,1,Recent moderate customers
15566,393,2,227.87,0,Inactive low-value customers
15567,19,1,186.01,1,Recent moderate customers
15568,3,3,758.29,1,Recent moderate customers
15569,104,10,3583.45,3,Lapsed higher-spend customers
15570,7,25,8736.49,2,High-value loyal customers
15571,12,14,3892.35,2,High-value loyal customers
15572,5,10,3965.2,2,High-value loyal customers
15573,32,5,1188.42,1,Recent moderate customers
15574,178,6,1101.44,3,Lapsed higher-spend customers
15575,620,1,30.1,0,Inactive low-value customers
15576,38,1,921.37,1,Recent moderate customers
15577,151,5,396.03,3,Lapsed higher-spend customers
15578,162,1,127.1,0,Inactive low-value customers
15579,69,5,1250.63,3,Lapsed higher-spend customers
15580,377,8,1375.39,3,Lapsed higher-spend customers
15581,121,38,7480.4,2,High-value loyal customers
15582,25,3,682.9100000000001,1,Recent moderate customers
15583,376,1,95.96,0,Inactive low-value customers
15584,24,6,1268.2,1,Recent moderate customers
15585,177,1,455.3,0,Inactive low-value customers
15586,593,3,1139.1000000000001,3,Lapsed higher-spend customers
15587,50,7,1522.08,3,Lapsed higher-spend customers
15588,678,1,579.6,0,Inactive low-value customers
15589,256,3,478.53,0,Inactive low-value customers
15590,382,5,1496.6,3,Lapsed higher-spend customers
15591,583,3,217.9,0,Inactive low-value customers
15592,47,1,388.58,1,Recent moderate customers
15593,71,1,199.8,0,Inactive low-value customers
15594,16,5,1771.78,1,Recent moderate customers
15595,488,1,357.59999999999997,0,Inactive low-value customers
15596,101,9,2727.72,3,Lapsed higher-spend customers
15597,35,2,563.37,1,Recent moderate customers
15598,53,2,548.02,1,Recent moderate customers
15599,27,3,1250.06,1,Recent moderate customers
15600,428,4,1199.31,3,Lapsed higher-spend customers
15601,11,30,14191.74,2,High-value loyal customers
15602,8,16,3137.96,2,High-value loyal customers
15603,79,2,88.48,0,Inactive low-value customers
15604,52,1,216.39000000000001,0,Inactive low-value customers
15605,36,9,1741.95,2,High-value loyal customers
15606,61,17,5230.99,2,High-value loyal customers
15607,337,9,1708.97,3,Lapsed higher-spend customers
15608,28,5,1785.98,1,Recent moderate customers
15609,184,1,298.48,0,Inactive low-value customers
15610,52,1,112.46000000000001,0,Inactive low-value customers
15611,10,26,2997.28,2,High-value loyal customers
15612,36,2,195.15,1,Recent moderate customers
15613,610,1,433.71999999999997,0,Inactive low-value customers
15614,438,4,3147.36,3,Lapsed higher-spend customers
15615,10,47,21373.97,2,High-value loyal customers
15616,438,1,317.11,0,Inactive low-value customers
15617,396,3,828.5500000000001,3,Lapsed higher-spend customers
15618,33,4,776.851,1,Recent moderate customers
15619,11,1,336.4,1,Recent moderate customers
15620,57,4,1942.36,3,Lapsed higher-spend customers
15621,4,4,1293.03,1,Recent moderate customers
15622,43,17,7852.610000000001,2,High-value loyal customers
15623,141,8,2437.05,3,Lapsed higher-spend customers
15624,117,4,588.13,3,Lapsed higher-spend customers
15625,104,9,3236.4,3,Lapsed higher-spend customers
15626,75,3,1067.52,3,Lapsed higher-spend customers
15627,457,2,566.9,0,Inactive low-value customers
15628,5,17,5333.08,2,High-value loyal customers
15629,450,4,2240.9,3,Lapsed higher-spend customers
15630,45,3,1481.4,1,Recent moderate customers
15631,642,1,596.67,0,Inactive low-value customers
15632,16,8,3285.31,2,High-value loyal customers
15633,509,13,4335.96,3,Lapsed higher-spend customers
15634,17,2,554.65,1,Recent moderate customers
15635,396,1,100.35,0,Inactive low-value customers
15636,90,4,1444.58,3,Lapsed higher-spend customers
15637,53,5,797.59,1,Recent moderate customers
15638,379,6,2265.2,3,Lapsed higher-spend customers
15639,134,3,1065.08,3,Lapsed higher-spend customers
15640,4,29,23494.31,2,High-value loyal customers
15641,105,12,5345.55,2,High-value loyal customers
15642,730,1,105.78,0,Inactive low-value customers
15643,192,3,664.0,3,Lapsed higher-spend customers
15644,166,4,803.54,3,Lapsed higher-spend customers
15645,19,3,1055.17,1,Recent moderate customers
15646,158,5,784.8100000000001,3,Lapsed higher-spend customers
15647,415,1,169.0,0,Inactive low-value customers
15648,204,2,639.5,0,Inactive low-value customers
15649,336,4,1660.35,3,Lapsed higher-spend customers
15650,522,2,553.88,0,Inactive low-value customers
15651,37,5,1259.06,1,Recent moderate customers
15652,91,5,1405.94,3,Lapsed higher-spend customers
15653,93,2,877.44,3,Lapsed higher-spend customers
15654,9,2,922.53,1,Recent moderate customers
15655,243,1,560.6700000000001,0,Inactive low-value customers
15656,45,4,748.5,1,Recent moderate customers
15657,23,1,30.0,0,Inactive low-value customers
15658,190,8,2117.27,3,Lapsed higher-spend customers
15659,44,3,532.49,1,Recent moderate customers
15660,25,15,2603.69,2,High-value loyal customers
15661,317,8,1215.95,3,Lapsed higher-spend customers
15662,661,2,283.73,0,Inactive low-value customers
15663,106,1,138.14,0,Inactive low-value customers
15664,51,4,1254.03,1,Recent moderate customers
15665,168,5,3987.07,3,Lapsed higher-spend customers
15666,472,2,632.94,0,Inactive low-value customers
15667,40,1,301.32000000000005,1,Recent moderate customers
15668,218,1,76.32000000000001,0,Inactive low-value customers
15669,40,4,684.34,1,Recent moderate customers
15670,297,2,325.2,0,Inactive low-value customers
15671,19,7,2657.13,2,High-value loyal customers
15672,725,1,45.300000000000004,0,Inactive low-value customers
15673,88,9,6204.32,2,High-value loyal customers
15674,73,13,6948.2300000000005,2,High-value loyal customers
15675,81,4,542.04,3,Lapsed higher-spend customers
15676,19,3,3435.76,1,Recent moderate customers
15677,49,3,1305.6299999999999,1,Recent moderate customers
15678,53,3,1825.94,3,Lapsed higher-spend customers
15679,24,4,781.28,1,Recent moderate customers
15680,9,10,4028.69,2,High-value loyal customers
15681,25,14,2989.7000000000003,2,High-value loyal customers
15682,599,2,318.24,0,Inactive low-value customers
15683,117,2,524.54,0,Inactive low-value customers
15684,547,3,173.95,0,Inactive low-value customers
15685,450,1,55.980000000000004,0,Inactive low-value customers
15686,420,1,90.0,0,Inactive low-value customers
15687,9,9,2993.1,2,High-value loyal customers
15688,419,1,190.57,0,Inactive low-value customers
15689,120,3,521.03,3,Lapsed higher-spend customers
15690,4,2,239.76,1,Recent moderate customers
15691,252,4,571.3,3,Lapsed higher-spend customers
15692,28,1,191.04,1,Recent moderate customers
15693,659,1,37.5,0,Inactive low-value customers
15694,1,24,9978.48,2,High-value loyal customers
15695,267,4,1131.04,3,Lapsed higher-spend customers
15696,33,13,3881.2200000000003,2,High-value loyal customers
15697,690,1,246.75,0,Inactive low-value customers
15698,624,1,46.2,0,Inactive low-value customers
15699,18,1,309.65,1,Recent moderate customers
15700,172,2,696.68,0,Inactive low-value customers
15701,2,4,1529.0,1,Recent moderate customers
15702,476,2,140.39,0,Inactive low-value customers
15703,265,1,211.5,0,Inactive low-value customers
15704,140,6,3734.6600000000003,3,Lapsed higher-spend customers
15705,201,1,143.1,0,Inactive low-value customers
15706,64,4,1060.56,3,Lapsed higher-spend customers
15707,35,4,916.98,1,Recent moderate customers
15708,41,9,3887.15,2,High-value loyal customers
15709,284,2,327.85,0,Inactive low-value customers
15710,417,1,898.87,0,Inactive low-value customers
15711,557,2,420.25,0,Inactive low-value customers
15712,9,12,3472.41,2,High-value loyal customers
15713,143,4,839.64,3,Lapsed higher-spend customers
15714,12,5,783.96,1,Recent moderate customers
15715,556,5,658.02,3,Lapsed higher-spend customers
15716,146,11,2485.26,3,Lapsed higher-spend customers
15717,234,5,607.0,3,Lapsed higher-spend customers
15718,540,1,293.79,0,Inactive low-value customers
15719,33,31,10195.97,2,High-value loyal customers
15720,24,2,739.22,1,Recent moderate customers
15721,12,1,471.40000000000003,1,Recent moderate customers
15722,36,11,5234.0,2,High-value loyal customers
15723,365,4,930.7,3,Lapsed higher-spend customers
15724,201,3,310.85,0,Inactive low-value customers
15725,15,1,415.25,1,Recent moderate customers
15726,390,1,321.91,0,Inactive low-value customers
15727,17,15,9371.71,2,High-value loyal customers
15728,380,2,544.6,0,Inactive low-value customers
15729,213,3,192.55,0,Inactive low-value customers
15730,66,5,1726.58,3,Lapsed higher-spend customers
15731,554,1,125.3,0,Inactive low-value customers
15732,212,10,1543.97,3,Lapsed higher-spend customers
15733,283,1,162.3,0,Inactive low-value customers
15734,115,4,2263.3,3,Lapsed higher-spend customers
15735,421,1,327.68,0,Inactive low-value customers
15736,435,2,1767.1200000000001,3,Lapsed higher-spend customers
15737,15,8,1188.1200000000001,1,Recent moderate customers
15738,19,41,13043.32,2,High-value loyal customers
15739,66,1,449.12,1,Recent moderate customers
15740,49,1,154.88,0,Inactive low-value customers
15741,458,2,208.62,0,Inactive low-value customers
15742,619,1,156.87,0,Inactive low-value customers
15743,16,4,775.96,1,Recent moderate customers
15744,78,1,34.8,0,Inactive low-value customers
15745,19,4,1094.5900000000001,1,Recent moderate customers
15746,134,1,196.88,0,Inactive low-value customers
15747,13,9,2499.81,2,High-value loyal customers
15748,40,3,609.81,1,Recent moderate customers
15749,235,3,44534.3,3,Lapsed higher-spend customers
15750,3,18,6452.991,2,High-value loyal customers
15751,461,11,1380.44,3,Lapsed higher-spend customers
15752,40,9,3924.91,2,High-value loyal customers
15753,305,1,79.2,0,Inactive low-value customers
15754,51,9,3037.61,2,High-value loyal customers
15755,10,17,5993.12,2,High-value loyal customers
15756,61,4,528.01,1,Recent moderate customers
15757,66,6,2940.36,3,Lapsed higher-spend customers
15758,25,1,205.25,1,Recent moderate customers
15759,218,7,830.9300000000001,3,Lapsed higher-spend customers
15760,631,2,13916.34,3,Lapsed higher-spend customers
15761,443,1,143.05,0,Inactive low-value customers
15762,65,2,583.75,1,Recent moderate customers
15763,32,2,1086.92,1,Recent moderate customers
15764,88,8,4503.08,3,Lapsed higher-spend customers
15765,667,1,370.63,0,Inactive low-value customers
15766,64,3,831.0600000000001,1,Recent moderate customers
15768,116,34,15308.89,2,High-value loyal customers
15769,7,46,88612.52,2,High-value loyal customers
15770,613,1,321.45,0,Inactive low-value customers
15771,604,3,1006.54,3,Lapsed higher-spend customers
15772,418,1,280.88,0,Inactive low-value customers
15773,6,2,774.52,1,Recent moderate customers
15774,69,6,1288.34,3,Lapsed higher-spend customers
15775,245,2,150.5,0,Inactive low-value customers
15776,133,1,241.62,0,Inactive low-value customers
15777,241,7,1762.6100000000001,3,Lapsed higher-spend customers
15778,431,1,307.95000000000005,0,Inactive low-value customers
15779,463,2,124.08000000000001,0,Inactive low-value customers
15780,184,3,475.28000000000003,0,Inactive low-value customers
15781,25,3,345.46000000000004,1,Recent moderate customers
15782,10,4,4014.1,1,Recent moderate customers
15783,11,1,246.3,1,Recent moderate customers
15784,468,2,848.33,0,Inactive low-value customers
15785,33,16,5969.93,2,High-value loyal customers
15786,46,5,8501.62,2,High-value loyal customers
15787,26,3,933.26,1,Recent moderate customers
15788,509,1,221.83,0,Inactive low-value customers
15789,358,6,1962.01,3,Lapsed higher-spend customers
15790,10,1,218.75,1,Recent moderate customers
15791,44,5,3608.34,3,Lapsed higher-spend customers
15792,400,2,933.84,3,Lapsed higher-spend customers
15793,15,8,2399.57,2,High-value loyal customers
15794,736,2,777.0,0,Inactive low-value customers
15795,150,8,1979.8700000000001,3,Lapsed higher-spend customers
15796,1,17,5171.63,2,High-value loyal customers
15797,113,6,2821.08,3,Lapsed higher-spend customers
15798,493,3,1535.37,3,Lapsed higher-spend customers
15799,76,4,1421.34,3,Lapsed higher-spend customers
15800,107,7,1227.07,3,Lapsed higher-spend customers
15801,46,3,1063.95,1,Recent moderate customers
15802,143,1,451.42,0,Inactive low-value customers
15803,51,4,1929.66,3,Lapsed higher-spend customers
15804,1,13,4206.39,2,High-value loyal customers
15805,23,30,10148.93,2,High-value loyal customers
15806,46,3,784.58,1,Recent moderate customers
15807,50,5,1817.52,3,Lapsed higher-spend customers
15808,306,21,17180.25,2,High-value loyal customers
15809,36,7,1274.44,1,Recent moderate customers
15810,79,8,2999.04,3,Lapsed higher-spend customers
15811,22,7,3486.15,2,High-value loyal customers
15812,107,12,5201.47,2,High-value loyal customers
15813,208,2,1303.9099999999999,3,Lapsed higher-spend customers
15814,17,6,2634.44,2,High-value loyal customers
15815,64,5,2100.6,3,Lapsed higher-spend customers
15816,542,2,144.15,0,Inactive low-value customers
15817,421,3,2766.4,3,Lapsed higher-spend customers
15818,588,1,340.5,0,Inactive low-value customers
15819,49,10,3934.79,2,High-value loyal customers
15820,320,1,206.98,0,Inactive low-value customers
15821,44,2,570.96,1,Recent moderate customers
15822,3,6,1840.06,1,Recent moderate customers
15823,372,3,3882.17,3,Lapsed higher-spend customers
15824,453,2,890.94,0,Inactive low-value customers
15825,172,1,532.94,0,Inactive low-value customers
15826,56,4,2598.28,3,Lapsed higher-spend customers
15827,73,28,3603.14,2,High-value loyal customers
15828,375,1,1108.82,0,Inactive low-value customers
15829,99,2,636.14,1,Recent moderate customers
15830,38,1,576.0,1,Recent moderate customers
15831,58,3,794.64,1,Recent moderate customers
15832,254,1,836.79,0,Inactive low-value customers
15833,738,1,80.4,0,Inactive low-value customers
15834,70,7,3764.39,3,Lapsed higher-spend customers
15835,44,4,954.09,1,Recent moderate customers
15836,50,1,137.37,0,Inactive low-value customers
15837,65,2,777.01,1,Recent moderate customers
15838,11,34,73205.5,2,High-value loyal customers
15839,33,3,1048.49,1,Recent moderate customers
15840,59,2,355.56,1,Recent moderate customers
15841,73,9,2742.41,3,Lapsed higher-spend customers
15842,393,2,548.8000000000001,0,Inactive low-value customers
